time,stabilizer.thrust,
284021,47547.0,
284121,57968.0,
284221,41269.0,
284321,65102.0,
284421,63742.0,
284521,13118.0,
284621,27541.0,
284721,62117.0,
284821,20199.0,
284921,40114.0,
285021,18327.0,
285121,33256.0,
285221,31157.0,
285321,3852.0,
285421,59484.0,
285521,28273.0,
285621,49962.0,
285721,47201.0,
285821,16961.0,
285921,17386.0,
286021,39150.0,
286121,26526.0,
286221,52780.0,
286321,676.0,
286421,52139.0,
286521,39901.0,
286621,61366.0,
286721,31571.0,
286821,58239.0,
286921,17497.0,
287021,34672.0,
287121,1574.0,
287221,16775.0,
287321,41204.0,
287421,55206.0,
287521,64380.0,
287621,26731.0,
287721,15161.0,
287821,7283.0,
287921,64248.0,
288021,39664.0,
288121,34098.0,
288221,29189.0,
288321,51900.0,
288421,27170.0,
288521,13421.0,
288621,52908.0,
288721,42881.0,
288821,50572.0,
288921,13535.0,
289021,24161.0,
289121,31543.0,
289221,60555.0,
289321,32041.0,
289421,37835.0,
289521,19004.0,
289621,44145.0,
289721,62285.0,
289821,38739.0,
289921,33642.0,
290021,24047.0,
290121,60433.0,
290221,29734.0,
290321,55741.0,
290421,25560.0,
290521,51756.0,
290621,11567.0,
290721,33521.0,
290821,37184.0,
290921,13878.0,
291021,29902.0,
291121,10605.0,
291221,49720.0,
291321,52060.0,
291421,15429.0,
291521,57707.0,
291621,46013.0,
291721,22445.0,
291821,4638.0,
291921,41860.0,
292021,57723.0,
292121,41611.0,
292221,33931.0,
292321,1280.0,
292421,908.0,
292521,5646.0,
292621,47539.0,
292721,35669.0,
292821,48212.0,
292921,9175.0,
293021,33903.0,
293121,4553.0,
293221,9911.0,
293321,60542.0,
293421,35828.0,
293521,33756.0,
293621,31507.0,
293721,47853.0,
293821,62945.0,
293921,11057.0,
294021,38803.0,
294121,55424.0,
294221,27141.0,
294321,39054.0,
294421,8305.0,
294521,46761.0,
294621,7255.0,
294721,33581.0,
294821,14164.0,
294921,57676.0,
295021,39248.0,
295121,15362.0,
295221,7305.0,
295321,23698.0,
295421,33308.0,
295521,50329.0,
295621,50977.0,
295721,21444.0,
295821,5063.0,
295921,61250.0,
296021,42917.0,
296121,15465.0,
296221,57395.0,
296321,53094.0,
296421,10357.0,
296521,16599.0,
296621,11390.0,
296721,60256.0,
296821,32787.0,
296921,20345.0,
297021,28683.0,
297121,30560.0,
297221,18254.0,
297321,51479.0,
297421,57590.0,
297521,51281.0,
297621,7162.0,
297721,34244.0,
297821,25299.0,
297921,39888.0,
298021,65329.0,
298121,59689.0,
298221,55224.0,
298321,10989.0,
298421,27385.0,
298521,33373.0,
298621,41443.0,
298721,16366.0,
298821,28989.0,
298921,11689.0,
299021,20054.0,
299121,50283.0,
299221,24182.0,
299321,59942.0,
299421,16012.0,
299521,19990.0,
299621,25385.0,
299721,17313.0,
299821,35420.0,
299921,61565.0,
300021,55412.0,
300121,11773.0,
300221,39342.0,
300321,47044.0,
300421,62874.0,
300521,21899.0,
300621,48131.0,
300721,62948.0,
300821,28403.0,
300921,7677.0,
301021,34653.0,
301121,49087.0,
301221,59152.0,
301321,477.0,
301421,55484.0,
301521,56866.0,
301621,9767.0,
301721,35135.0,
301821,33441.0,
301921,12618.0,
302021,45534.0,
302121,31143.0,
302221,33389.0,
302321,41675.0,
302421,55426.0,
302521,43536.0,
302621,8235.0,
302721,29733.0,
302821,43485.0,
302921,56220.0,
303021,47607.0,
303121,3415.0,
303221,56830.0,
303321,48412.0,
303421,10659.0,
303521,45048.0,
303621,54096.0,
303721,54654.0,
303821,30571.0,
303921,30419.0,
304021,23857.0,
304121,4714.0,
304221,63620.0,
304321,54994.0,
304421,46573.0,
304521,6759.0,
304621,49800.0,
304721,32484.0,
304821,18165.0,
304921,44183.0,
305021,47007.0,
305121,6769.0,
305221,6307.0,
305321,47109.0,
305421,41139.0,
305521,35807.0,
305621,11088.0,
305721,56585.0,
305821,28669.0,
305921,25754.0,
306021,38924.0,
306121,27261.0,
306221,15924.0,
306321,16981.0,
306421,53219.0,
306521,60272.0,
306621,20468.0,
306721,4291.0,
306821,39339.0,
306921,53886.0,
307021,10083.0,
307121,15671.0,
307221,50545.0,
307321,16637.0,
307421,56461.0,
307521,42493.0,
307621,574.0,
307721,32762.0,
307821,40746.0,
307921,32442.0,
308021,59826.0,
308121,56136.0,
308221,12185.0,
308321,28391.0,
308421,47376.0,
308521,17055.0,
308621,12636.0,
308721,21187.0,
308821,28438.0,
308921,64075.0,
309021,55672.0,
309121,53816.0,
309221,46398.0,
309321,39187.0,
309421,4840.0,
309521,45003.0,
309621,7096.0,
309721,22404.0,
309821,23063.0,
309921,45571.0,
310021,43362.0,
310121,63375.0,
310221,27199.0,
310321,16520.0,
310421,64798.0,
310521,5464.0,
310621,55804.0,
310721,61711.0,
310821,14621.0,
310921,40079.0,
311021,2725.0,
311121,11115.0,
311221,21815.0,
311321,26256.0,
311421,5521.0,
311521,65303.0,
311621,26865.0,
311721,39129.0,
311821,51507.0,
311921,30789.0,
312021,28109.0,
312121,26606.0,
312221,3541.0,
312321,1538.0,
312421,51693.0,
312521,55734.0,
312621,30679.0,
312721,60111.0,
312821,55092.0,
312921,26337.0,
313021,51243.0,
313121,40238.0,
313221,13490.0,
313321,10290.0,
313421,61106.0,
313521,6492.0,
313621,16030.0,
313721,63695.0,
313821,2276.0,
313921,6719.0,
314021,30178.0,
314121,58004.0,
314221,25027.0,
314321,27007.0,
314421,22857.0,
314521,21546.0,
314621,50295.0,
314721,52492.0,
314821,47207.0,
314921,36435.0,
315021,10763.0,
315121,2679.0,
315221,26408.0,
315321,24418.0,
315421,33039.0,
315521,25063.0,
315621,29333.0,
315721,5506.0,
315821,19709.0,
315921,5336.0,
316021,24463.0,
316121,19327.0,
316221,31965.0,
316321,61183.0,
316421,38221.0,
316521,57363.0,
316621,20439.0,
316721,62244.0,
316821,25556.0,
316921,30526.0,
317021,24424.0,
317121,25142.0,
317221,4679.0,
317321,40141.0,
317421,24489.0,
317521,41652.0,
317621,39344.0,
317721,10348.0,
317821,36149.0,
317921,30380.0,
318021,48391.0,
318121,48417.0,
318221,26226.0,
318321,51286.0,
318421,20336.0,
318521,32424.0,
318621,35570.0,
318721,53593.0,
318821,28356.0,
318921,2038.0,
319021,46087.0,
319121,20257.0,
319221,38155.0,
319321,50755.0,
319421,61362.0,
319521,14622.0,
319621,4422.0,
319721,54037.0,
319821,60371.0,
319921,44465.0,
320021,10215.0,
320121,6680.0,
320221,26576.0,
320321,64031.0,
320421,17690.0,
320521,44696.0,
320621,52060.0,
320721,63847.0,
320821,17538.0,
320921,30464.0,
321021,53202.0,
321121,17974.0,
321221,39045.0,
321321,50459.0,
321421,16045.0,
321521,4368.0,
321621,43490.0,
321721,15224.0,
321821,24500.0,
321921,61725.0,
322021,23428.0,
322121,63225.0,
322221,27831.0,
322321,48321.0,
322421,40993.0,
322521,12369.0,
322621,18958.0,
322721,28698.0,
322821,11135.0,
322921,23804.0,
323021,44990.0,
323121,13921.0,
323221,8600.0,
323321,45550.0,
323421,43612.0,
323521,18479.0,
323621,55432.0,
323721,32344.0,
323821,14616.0,
323921,19586.0,
324021,27224.0,
324121,31475.0,
324221,22752.0,
324321,19605.0,
324421,58876.0,
324521,6954.0,
324621,25327.0,
324721,55377.0,
324821,51117.0,
324921,2527.0,
325021,28833.0,
325121,26669.0,
325221,30590.0,
325321,37239.0,
325421,40423.0,
325521,42648.0,
325621,48811.0,
325721,16267.0,
325821,47621.0,
325921,1405.0,
326021,21325.0,
326121,11767.0,
326221,24513.0,
326321,62356.0,
326421,32503.0,
326521,62676.0,
326621,45129.0,
326721,63970.0,
326821,8039.0,
326921,9712.0,
327021,57053.0,
327121,44629.0,
327221,11102.0,
327321,9486.0,
327421,60956.0,
327521,58817.0,
327621,62216.0,
327721,49307.0,
327821,18362.0,
327921,50162.0,
328021,60243.0,
328121,24130.0,
328221,5299.0,
328321,6702.0,
328421,43196.0,
328521,36894.0,
328621,32340.0,
328721,31998.0,
328821,39659.0,
328921,37368.0,
329021,33073.0,
329121,27621.0,
329221,25579.0,
329321,61092.0,
329421,64610.0,
329521,34749.0,
329621,63688.0,
329721,38866.0,
329821,65312.0,
329921,17369.0,
330021,18153.0,
330121,23496.0,
330221,54710.0,
330321,63009.0,
330421,29294.0,
330521,7502.0,
330621,15586.0,
330721,48012.0,
330821,6110.0,
330921,60309.0,
331021,23301.0,
331121,18949.0,
331221,1515.0,
331321,36407.0,
331421,16678.0,
331521,62224.0,
331621,46664.0,
331721,55312.0,
331821,45951.0,
331921,18920.0,
332021,8011.0,
332121,11457.0,
332221,52772.0,
332321,55335.0,
332421,18585.0,
332521,42131.0,
332621,49275.0,
332721,62700.0,
332821,1405.0,
332921,65235.0,
333021,57516.0,
333121,14149.0,
333221,55629.0,
333321,15237.0,
333421,14615.0,
333521,15005.0,
333621,32353.0,
333721,39340.0,
333821,10281.0,
333921,18813.0,
334021,646.0,
334121,24994.0,
334221,63445.0,
334321,49138.0,
334421,13130.0,
334521,17310.0,
334621,6058.0,
334721,13629.0,
334821,33.0,
334921,41487.0,
335021,45874.0,
335121,6392.0,
335221,19928.0,
335321,57271.0,
335421,55913.0,
335521,39021.0,
335621,18412.0,
335721,26746.0,
335821,6284.0,
335921,9216.0,
336021,63445.0,
336121,41390.0,
336221,52988.0,
336321,57134.0,
336421,56498.0,
336521,34634.0,
336621,41320.0,
336721,51974.0,
336821,25122.0,
336921,39465.0,
337021,1135.0,
337121,15820.0,
337221,17074.0,
337321,49522.0,
337421,20384.0,
337521,10446.0,
337621,3851.0,
337721,1697.0,
337821,59430.0,
337921,46895.0,
338021,40979.0,
338121,50445.0,
338221,33893.0,
338321,43767.0,
338421,57963.0,
338521,27500.0,
338621,13596.0,
338721,26239.0,
338821,1460.0,
338921,3127.0,
339021,60679.0,
339121,56471.0,
339221,24026.0,
339321,55362.0,
339421,26670.0,
339521,1228.0,
339621,19110.0,
339721,34152.0,
339821,31266.0,
339921,27219.0,
340021,63096.0,
340121,30418.0,
340221,62172.0,
340321,52394.0,
340421,52727.0,
340521,23494.0,
340621,22376.0,
340721,33875.0,
340821,13678.0,
340921,10950.0,
341021,6700.0,
341121,59392.0,
341221,5048.0,
341321,22051.0,
341421,13618.0,
341521,26067.0,
341621,6542.0,
341721,15482.0,
341821,9432.0,
341921,33159.0,
342021,1167.0,
342121,7329.0,
342221,32047.0,
342321,12336.0,
342421,60888.0,
342521,42684.0,
342621,2928.0,
342721,30540.0,
342821,909.0,
342921,15410.0,
343021,25776.0,
343121,31153.0,
343221,55611.0,
343321,4568.0,
343421,13130.0,
343521,44673.0,
343621,35875.0,
343721,42153.0,
343821,8126.0,
343921,3326.0,
344021,41850.0,
344121,21057.0,
344221,37535.0,
344321,51187.0,
344421,53158.0,
344521,7590.0,
344621,8004.0,
344721,60391.0,
344821,48035.0,
344921,26045.0,
345021,15059.0,
345121,16575.0,
345221,60539.0,
345321,38276.0,
345421,62220.0,
345521,40391.0,
345621,1128.0,
345721,22885.0,
345821,49333.0,
345921,9746.0,
346021,999.0,
346121,32465.0,
346221,35397.0,
346321,5718.0,
346421,17121.0,
346521,30288.0,
346621,49156.0,
346721,54003.0,
346821,61127.0,
346921,51069.0,
347021,13988.0,
347121,13079.0,
347221,1590.0,
347321,17286.0,
347421,11378.0,
347521,39234.0,
347621,55863.0,
347721,38403.0,
347821,54450.0,
347921,4558.0,
348021,15446.0,
348121,63764.0,
348221,6421.0,
348321,16709.0,
348421,30376.0,
348521,41988.0,
348621,60776.0,
348721,57393.0,
348821,35805.0,
348921,27280.0,
349021,24037.0,
349121,28724.0,
349221,14690.0,
349321,32592.0,
349421,26048.0,
349521,19164.0,
349621,49062.0,
349721,44213.0,
349821,25303.0,
349921,65301.0,
350021,17906.0,
350121,37699.0,
350221,30801.0,
350321,4622.0,
350421,43245.0,
350521,45353.0,
350621,36278.0,
350721,57054.0,
350821,38734.0,
350921,60414.0,
351021,45112.0,
351121,55486.0,
351221,12188.0,
351321,43694.0,
351421,9144.0,
351521,64456.0,
351621,58396.0,
351721,64609.0,
351821,50940.0,
351921,285.0,
352021,18183.0,
352121,9553.0,
352221,9694.0,
352321,41214.0,
352421,34344.0,
352521,27166.0,
352621,17062.0,
352721,63906.0,
352821,912.0,
352921,16260.0,
353021,23608.0,
353121,52894.0,
353221,42305.0,
353321,26149.0,
353421,46999.0,
353521,57638.0,
353621,44151.0,
353721,24072.0,
353821,40416.0,
353921,24760.0,
354021,30121.0,
354121,11256.0,
354221,6186.0,
354321,51852.0,
354421,50861.0,
354521,9865.0,
354621,6939.0,
354721,39727.0,
354821,17245.0,
354921,58323.0,
355021,26731.0,
355121,23618.0,
355221,5315.0,
355321,34272.0,
355421,38035.0,
355521,18658.0,
355621,12194.0,
355721,3727.0,
355821,54827.0,
355921,7060.0,
356021,59052.0,
356121,21638.0,
356221,13787.0,
356321,59641.0,
356421,56130.0,
356521,31929.0,
356621,48300.0,
356721,6965.0,
356821,21646.0,
356921,7321.0,
357021,30929.0,
357121,12459.0,
357221,5175.0,
357321,13142.0,
357421,43202.0,
357521,38551.0,
357621,940.0,
357721,44315.0,
357821,48417.0,
357921,14361.0,
358021,44188.0,
358121,45680.0,
358221,41244.0,
358321,52498.0,
358421,29185.0,
358521,18305.0,
358621,46298.0,
358721,55285.0,
358821,62547.0,
358921,15885.0,
359021,5478.0,
359121,49046.0,
359221,22335.0,
359321,6293.0,
359421,47569.0,
359521,10670.0,
359621,47682.0,
359721,42239.0,
359821,44213.0,
359921,43359.0,
360021,42160.0,
360121,17314.0,
360221,18597.0,
360321,41701.0,
360421,62952.0,
360521,42190.0,
360621,5977.0,
360721,28384.0,
360821,62956.0,
360921,33189.0,
361021,3954.0,
361121,53560.0,
361221,13080.0,
361321,27158.0,
361421,36524.0,
361521,37770.0,
361621,65492.0,
361721,59330.0,
361821,10395.0,
361921,4892.0,
362021,18372.0,
362121,62773.0,
362221,52472.0,
362321,51350.0,
362421,30608.0,
362521,62488.0,
362621,640.0,
362721,12620.0,
362821,60250.0,
362921,38199.0,
363021,28027.0,
363121,9978.0,
363221,3641.0,
363321,39220.0,
363421,34218.0,
363521,17598.0,
363621,18540.0,
363721,55789.0,
363821,51224.0,
363921,28808.0,
364021,19664.0,
364121,62050.0,
364221,16836.0,
364321,40514.0,
364421,8607.0,
364521,23673.0,
364621,57121.0,
364721,60240.0,
364821,32828.0,
364921,41900.0,
365021,49890.0,
365121,30842.0,
365221,7485.0,
365321,780.0,
365421,9244.0,
365521,15450.0,
365621,14374.0,
365721,45847.0,
365821,6760.0,
365921,11273.0,
366021,9012.0,
366121,54662.0,
366221,36750.0,
366321,7964.0,
366421,6490.0,
366521,25233.0,
366621,42436.0,
366721,8208.0,
366821,8091.0,
366921,985.0,
367021,34989.0,
367121,42626.0,
367221,33233.0,
367321,49625.0,
367421,34656.0,
367521,21809.0,
367621,17742.0,
367721,42437.0,
367821,27380.0,
367921,38228.0,
368021,16376.0,
368121,39602.0,
368221,4885.0,
368321,10763.0,
368421,42840.0,
368521,22761.0,
368621,41075.0,
368721,36394.0,
368821,24050.0,
368921,35412.0,
369021,59919.0,
369121,41731.0,
369221,40867.0,
369321,32917.0,
369421,12019.0,
369521,9358.0,
369621,16959.0,
369721,30073.0,
369821,52128.0,
369921,51168.0,
370021,5511.0,
370121,16908.0,
370221,56207.0,
370321,56930.0,
370421,34471.0,
370521,16102.0,
370621,36420.0,
370721,14376.0,
370821,52963.0,
370921,53072.0,
371021,9296.0,
371121,39898.0,
371221,58997.0,
371321,35377.0,
371421,22385.0,
371521,5736.0,
371621,40534.0,
371721,43133.0,
371821,16995.0,
371921,23495.0,
372021,6140.0,
372121,31591.0,
372221,54177.0,
372321,600.0,
372421,11414.0,
372521,10892.0,
372621,56069.0,
372721,8910.0,
372821,49287.0,
372921,64097.0,
373021,14573.0,
373121,11570.0,
373221,64483.0,
373321,53726.0,
373421,37993.0,
373521,16954.0,
373621,3864.0,
373721,2390.0,
373821,22004.0,
373921,10858.0,
374021,53251.0,
374121,7758.0,
374221,9703.0,
374321,61923.0,
374421,38836.0,
374521,14489.0,
374621,30192.0,
374721,31073.0,
374821,47619.0,
374921,4831.0,
375021,22312.0,
375121,49567.0,
375221,36247.0,
375321,44495.0,
375421,57411.0,
375521,4973.0,
375621,53642.0,
375721,54442.0,
375821,38976.0,
375921,4543.0,
376021,54875.0,
376121,30118.0,
376221,51712.0,
376321,31438.0,
376421,14797.0,
376521,26703.0,
376621,46365.0,
376721,62156.0,
376821,17645.0,
376921,42253.0,
377021,7551.0,
377121,19283.0,
377221,62687.0,
377321,46883.0,
377421,43865.0,
377521,55573.0,
377621,62130.0,
377721,35450.0,
377821,65468.0,
377921,26125.0,
378021,10234.0,
378121,59985.0,
378221,7155.0,
378321,45356.0,
378421,48156.0,
378521,8868.0,
378621,1407.0,
378721,55058.0,
378821,9566.0,
378921,48808.0,
379021,30104.0,
379121,8849.0,
379221,88.0,
379321,32283.0,
379421,4368.0,
379521,38450.0,
379621,44647.0,
379721,54166.0,
379821,16219.0,
379921,40478.0,
380021,53828.0,
380121,13744.0,
380221,47220.0,
380321,1612.0,
380421,24935.0,
380521,55669.0,
380621,34194.0,
380721,23070.0,
380821,14214.0,
380921,57743.0,
381021,30469.0,
381121,14514.0,
381221,33101.0,
381321,11649.0,
381421,52991.0,
381521,20943.0,
381621,27175.0,
381721,22190.0,
381821,20926.0,
381921,29749.0,
382021,19057.0,
382121,20990.0,
382221,2453.0,
382321,32103.0,
382421,37074.0,
382521,6297.0,
382621,54393.0,
382721,4996.0,
382821,51843.0,
382921,43731.0,
383021,25971.0,
383121,5368.0,
383221,17741.0,
383321,16615.0,
383421,48784.0,
383521,22444.0,
383621,7085.0,
383721,32267.0,
383821,24152.0,
383921,37729.0,
384021,57083.0,
384121,54627.0,
384221,13575.0,
384321,57292.0,
384421,18828.0,
384521,59223.0,
384621,13680.0,
384721,31111.0,
384821,48243.0,
384921,9354.0,
385021,28284.0,
385121,11348.0,
385221,43569.0,
385321,2492.0,
385421,1954.0,
385521,7066.0,
385621,1831.0,
385721,2987.0,
385821,405.0,
385921,2624.0,
386021,43373.0,
386121,57481.0,
386221,51346.0,
386321,17663.0,
386421,18911.0,
386521,46317.0,
386621,47614.0,
386721,38882.0,
386821,23534.0,
386921,16886.0,
387021,51404.0,
387121,18337.0,
387221,6901.0,
387321,63174.0,
387421,60520.0,
387521,50485.0,
387621,53162.0,
387721,42863.0,
387821,36978.0,
387921,49279.0,
388021,16304.0,
388121,21948.0,
388221,35616.0,
388321,12723.0,
388421,15362.0,
388521,18089.0,
388621,554.0,
388721,562.0,
388821,22015.0,
388921,53073.0,
389021,7999.0,
389121,36054.0,
389221,27324.0,
389321,55562.0,
389421,47320.0,
389521,35971.0,
389621,38839.0,
389721,38998.0,
389821,43379.0,
389921,29803.0,
390021,11814.0,
390121,6812.0,
390221,26238.0,
390321,5759.0,
390421,48335.0,
390521,15315.0,
390621,1287.0,
390721,7479.0,
390821,50145.0,
390921,23961.0,
391021,2847.0,
391121,45747.0,
391221,43621.0,
391321,24965.0,
391421,48487.0,
391521,20230.0,
391621,54687.0,
391721,26197.0,
391821,12721.0,
391921,10726.0,
392021,34034.0,
392121,29827.0,
392221,9833.0,
392321,6996.0,
392421,24022.0,
392521,42332.0,
392621,25120.0,
392721,50857.0,
392821,3696.0,
392921,64791.0,
393021,18724.0,
393121,30510.0,
393221,61136.0,
393321,31383.0,
393421,36889.0,
393521,10938.0,
393621,28932.0,
393721,42270.0,
393821,10230.0,
393921,25160.0,
394021,41593.0,
394121,38716.0,
394221,24469.0,
394321,44723.0,
394421,27998.0,
394521,59621.0,
394621,34686.0,
394721,27727.0,
394821,4579.0,
394921,21171.0,
395021,46356.0,
395121,60035.0,
395221,18801.0,
395321,33337.0,
395421,64117.0,
395521,45322.0,
395621,33971.0,
395721,20304.0,
395821,29021.0,
395921,2476.0,
396021,64550.0,
396121,51414.0,
396221,23350.0,
396321,56224.0,
396421,40651.0,
396521,48679.0,
396621,40048.0,
396721,30552.0,
396821,2056.0,
396921,64930.0,
397021,29326.0,
397121,45359.0,
397221,4447.0,
397321,28803.0,
397421,36199.0,
397521,25748.0,
397621,35659.0,
397721,32571.0,
397821,38170.0,
397921,63572.0,
398021,6341.0,
398121,39757.0,
398221,38027.0,
398321,26592.0,
398421,30514.0,
398521,12567.0,
398621,52041.0,
398721,46382.0,
398821,43277.0,
398921,49269.0,
399021,14003.0,
399121,43216.0,
399221,38880.0,
399321,1411.0,
399421,27219.0,
399521,39097.0,
399621,5416.0,
399721,6670.0,
399821,14983.0,
399921,13919.0,
400021,61280.0,
400121,57443.0,
400221,58174.0,
400321,37779.0,
400421,24688.0,
400521,20186.0,
400621,29686.0,
400721,55983.0,
400821,7045.0,
400921,11883.0,
401021,41442.0,
401121,61174.0,
401221,63670.0,
401321,60162.0,
401421,31988.0,
401521,27582.0,
401621,18073.0,
401721,18637.0,
401821,30273.0,
401921,51124.0,
402021,54511.0,
402121,49180.0,
402221,21888.0,
402321,14654.0,
402421,51706.0,
402521,65323.0,
402621,7200.0,
402721,57444.0,
402821,14797.0,
402921,51745.0,
403021,58962.0,
403121,48552.0,
403221,6596.0,
403321,16595.0,
403421,53040.0,
403521,39122.0,
403621,64514.0,
403721,50725.0,
403821,34873.0,
403921,2181.0,
404021,15267.0,
404121,22243.0,
404221,42840.0,
404321,41664.0,
404421,7085.0,
404521,27124.0,
404621,20269.0,
404721,44910.0,
404821,8297.0,
404921,39190.0,
405021,58663.0,
405121,24630.0,
405221,11449.0,
405321,19237.0,
405421,55303.0,
405521,41488.0,
405621,11855.0,
405721,3226.0,
405821,14434.0,
405921,46349.0,
406021,28661.0,
406121,50462.0,
406221,54251.0,
406321,212.0,
406421,31538.0,
406521,28188.0,
406621,3977.0,
406721,18061.0,
406821,36471.0,
406921,47524.0,
407021,37338.0,
407121,41180.0,
407221,17445.0,
407321,7501.0,
407421,46520.0,
407521,9085.0,
407621,19702.0,
407721,13705.0,
407821,41101.0,
407921,42327.0,
408021,52020.0,
408121,644.0,
408221,1222.0,
408321,43048.0,
408421,60947.0,
408521,2193.0,
408621,39258.0,
408721,33460.0,
408821,16894.0,
408921,39562.0,
409021,43916.0,
409121,41495.0,
409221,25103.0,
409321,12999.0,
409421,36054.0,
409521,24980.0,
409621,21106.0,
409721,59495.0,
409821,61119.0,
409921,31864.0,
410021,45949.0,
410121,60898.0,
410221,33023.0,
410321,43574.0,
410421,32212.0,
410521,65381.0,
410621,52197.0,
410721,17125.0,
410821,16012.0,
410921,8955.0,
411021,29969.0,
411121,31788.0,
411221,45525.0,
411321,27485.0,
411421,29773.0,
411521,23296.0,
411621,51146.0,
411721,46660.0,
411821,46045.0,
411921,41128.0,
412021,1831.0,
412121,53286.0,
412221,21695.0,
412321,11046.0,
412421,30039.0,
412521,52706.0,
412621,18482.0,
412721,58255.0,
412821,44378.0,
412921,38176.0,
413021,37669.0,
413121,53145.0,
413221,54808.0,
413321,54873.0,
413421,5155.0,
413521,43948.0,
413621,11518.0,
413721,63291.0,
413821,16736.0,
413921,41941.0,
414021,8698.0,
414121,51701.0,
414221,64198.0,
414321,55308.0,
414421,26609.0,
414521,40659.0,
414621,24803.0,
414721,54398.0,
414821,9395.0,
414921,33462.0,
415021,7358.0,
415121,9238.0,
415221,14616.0,
415321,18480.0,
415421,52882.0,
415521,26614.0,
415621,36167.0,
415721,8935.0,
415821,51922.0,
415921,44397.0,
416021,58938.0,
416121,29325.0,
416221,39902.0,
416321,11469.0,
416421,1889.0,
416521,40070.0,
416621,45807.0,
416721,1688.0,
416821,35599.0,
416921,10572.0,
417021,24688.0,
417121,42240.0,
417221,1561.0,
417321,28170.0,
417421,63503.0,
417521,20207.0,
417621,47655.0,
417721,37939.0,
417821,37848.0,
417921,65501.0,
418021,6767.0,
418121,2060.0,
418221,22953.0,
418321,61349.0,
418421,46016.0,
418521,15032.0,
418621,30626.0,
418721,4856.0,
418821,47240.0,
418921,13969.0,
419021,54846.0,
419121,10258.0,
419221,22188.0,
419321,18610.0,
419421,23478.0,
419521,38893.0,
419621,30893.0,
419721,61524.0,
419821,7800.0,
419921,16593.0,
420021,25373.0,
420121,15704.0,
420221,36044.0,
420321,65482.0,
420421,43954.0,
420521,40653.0,
420621,44212.0,
420721,62233.0,
420821,39350.0,
420921,43900.0,
421021,36888.0,
421121,48573.0,
421221,8043.0,
421321,692.0,
421421,57516.0,
421521,20329.0,
421621,3088.0,
421721,22781.0,
421821,2028.0,
421921,43072.0,
422021,64779.0,
422121,20290.0,
422221,54671.0,
422321,61148.0,
422421,40548.0,
422521,43932.0,
422621,61892.0,
422721,32740.0,
422821,13085.0,
422921,60456.0,
423021,51849.0,
423121,41553.0,
423221,49804.0,
423321,37606.0,
423421,27417.0,
423521,20373.0,
423621,8867.0,
423721,59626.0,
423821,50415.0,
423921,12675.0,
424021,18272.0,
424121,13013.0,
424221,12672.0,
424321,14517.0,
424421,10097.0,
424521,33729.0,
424621,13020.0,
424721,4608.0,
424821,58671.0,
424921,5374.0,
425021,22921.0,
425121,679.0,
425221,43453.0,
425321,63758.0,
425421,4451.0,
425521,60277.0,
425621,48488.0,
425721,179.0,
425821,57870.0,
425921,33870.0,
426021,61436.0,
426121,34831.0,
426221,25784.0,
426321,10954.0,
426421,15895.0,
426521,40423.0,
426621,63206.0,
426721,52414.0,
426821,10367.0,
426921,11011.0,
427021,22364.0,
427121,6529.0,
427221,42247.0,
427321,30093.0,
427421,3532.0,
427521,36064.0,
427621,22791.0,
427721,42000.0,
427821,41942.0,
427921,14131.0,
428021,30.0,
428121,44599.0,
428221,1738.0,
428321,41781.0,
428421,29504.0,
428521,52343.0,
428621,56128.0,
428721,47645.0,
428821,20440.0,
428921,7264.0,
429021,16782.0,
429121,36634.0,
429221,7516.0,
429321,65135.0,
429421,61946.0,
429521,3056.0,
429621,29997.0,
429721,29667.0,
429821,50361.0,
429921,19054.0,
430021,12802.0,
430121,14307.0,
430221,40681.0,
430321,25757.0,
430421,12034.0,
430521,11973.0,
430621,4084.0,
430721,27335.0,
430821,528.0,
430921,20677.0,
431021,46753.0,
431121,64766.0,
431221,42813.0,
431321,45855.0,
431421,43112.0,
431521,36156.0,
431621,25473.0,
431721,32314.0,
431821,52702.0,
431921,24961.0,
432021,47605.0,
432121,9631.0,
432221,5665.0,
432321,44685.0,
432421,49487.0,
432521,40808.0,
432621,53365.0,
432721,24378.0,
432821,36985.0,
432921,14601.0,
433021,5492.0,
433121,53590.0,
433221,27876.0,
433321,11092.0,
433421,21532.0,
433521,10788.0,
433621,48462.0,
433721,49645.0,
433821,31412.0,
433921,20157.0,
434021,29104.0,
434121,59792.0,
434221,52392.0,
434321,64807.0,
434421,47217.0,
434521,19444.0,
434621,39553.0,
434721,28988.0,
434821,65398.0,
434921,31536.0,
435021,8013.0,
435121,29272.0,
435221,34487.0,
435321,33948.0,
435421,3185.0,
435521,50207.0,
435621,24113.0,
435721,56337.0,
435821,12812.0,
435921,55226.0,
436021,35267.0,
436121,20879.0,
436221,25830.0,
436321,30449.0,
436421,38034.0,
436521,40357.0,
436621,21355.0,
436721,14334.0,
436821,41358.0,
436921,10614.0,
437021,3668.0,
437121,30281.0,
437221,31478.0,
437321,11995.0,
437421,52870.0,
437521,22875.0,
437621,42967.0,
437721,2932.0,
437821,52624.0,
437921,51936.0,
438021,49224.0,
438121,26769.0,
438221,57476.0,
438321,39051.0,
438421,12067.0,
438521,28739.0,
438621,1588.0,
438721,24873.0,
438821,43394.0,
438921,49165.0,
439021,18804.0,
439121,2105.0,
439221,64181.0,
439321,9167.0,
439421,10384.0,
439521,23190.0,
439621,25513.0,
