time,motor.m1,motor.m2,motor.m3,motor.m4,
103122,39171,39485,40913,46039,
103222,38601,40143,42355,46097,
103322,35955,41701,44711,43609,
103422,37388,42358,44108,43334,
103522,39592,40538,41468,44458,
103622,40830,42680,39822,41868,
103722,35136,39496,45294,44506,
103822,40115,40783,41557,43637,
103922,43254,41210,37716,42044,
104022,40669,39079,40701,43135,
104122,39759,41643,42311,41179,
104222,39812,43534,42664,39266,
104322,39207,43141,42491,39505,
104422,38345,39317,42525,43937,
104522,39678,42372,41538,41980,
104622,38160,42872,43728,43644,
104722,41931,44935,39843,41087,
104822,38061,42347,43739,43781,
104922,36599,41375,43673,43517,
105022,37375,40461,42247,44541,
105122,36208,37628,43966,48002,
105222,37495,39305,42733,46367,
105322,37914,40170,41552,44496,
105422,32613,36247,47381,48591,
105522,38442,42000,42486,43060,
105622,40686,41094,41742,44318,
105722,41346,37770,40814,46994,
105822,40925,41467,40381,41947,
105922,39492,40752,41692,43500,
106022,39967,39879,41713,45529,
106122,38163,41611,43407,44531,
106222,37319,43981,43825,42499,
106322,41209,38537,39043,46759,
106422,42470,37288,36444,46198,
106522,38150,40182,40838,43914,
106622,37301,42583,41963,41913,
106722,35281,41753,42875,42955,
106822,36826,40662,41798,43706,
106922,40053,43177,40441,41305,
107022,38792,40540,42916,44280,
107122,36580,43778,45504,40658,
107222,34359,45637,47365,37855,
107322,30295,40391,51407,43391,
107422,39574,39660,42026,43484,
107522,38031,41893,42565,41559,
107622,40014,42828,42824,41502,
107722,40577,40029,41623,43423,
107822,42661,37781,39563,45615,
107922,36806,40710,45438,42746,
108022,40001,41785,43245,41285,
108122,42518,41472,40078,41216,
108222,36845,43055,45257,40375,
108322,40267,40725,41087,41957,
108422,42720,39032,38864,43960,
108522,37889,42559,43223,40077,
108622,39540,40558,42346,42496,
108722,43387,41625,38893,40951,
108822,41022,39640,42754,42944,
108922,38630,41892,45072,41422,
109022,40913,40927,42553,41359,
109122,38446,41094,44044,41104,
109222,40822,39050,40854,42026,
109322,43822,38182,38034,43562,
109422,39689,41399,42685,41331,
109522,37654,39490,44584,44152,
109622,38980,42706,43694,40636,
109722,40445,40343,42253,42539,
109822,42076,40626,41220,42878,
109922,36415,42825,45849,39915,
110022,38971,41843,42837,41913,
110122,41618,40066,40258,43566,
110222,38793,40831,43113,42779,
110322,38079,40051,42143,43419,
110422,42431,39523,37519,43139,
110522,39731,38015,41395,45439,
110622,38548,40010,43522,44616,
110722,41304,39718,41340,43530,
110822,40378,40592,42720,42842,
110922,42937,38025,39807,44811,
111022,43723,37227,38085,45221,
111122,38898,41830,43506,41418,
111222,38394,40008,43642,43488,
111322,42023,38019,39823,45163,
111422,38641,40333,43047,42583,
111522,37833,39931,43477,42475,
111622,39420,39028,41998,43262,
111722,39510,40562,41748,41580,
111822,37849,41011,44539,41785,
111922,35786,42760,47342,40300,
112022,40201,40595,43085,43031,
112122,40869,40135,42793,44931,
112222,36000,43132,47632,42168,
112322,36688,37690,46710,47424,
112422,39104,38254,43990,44812,
112522,37622,40588,44662,42792,
112622,37769,40241,44333,43621,
112722,37731,38933,42283,44569,
112822,36108,42240,46042,40574,
112922,38684,41926,43524,41674,
113022,40454,40146,42826,44370,
113122,39596,37578,43646,45228,
113222,37537,38381,46229,43905,
113322,41013,41009,43681,42273,
113422,41326,42844,44086,40968,
113522,36465,42707,48121,40627,
113622,34824,39648,48558,42266,
113722,41429,40607,41717,40651,
113822,31674,40018,49674,41418,
113922,39471,39969,42055,40905,
114022,37692,41342,44188,41398,
114122,38221,39563,43201,44339,
114222,38327,42751,43709,41961,
114322,40684,42236,43020,43756,
114422,39449,41311,44025,44575,
114522,39253,46397,44199,39739,
114622,36238,40812,45676,44370,
114722,38751,37959,41393,47341,
114822,42247,35423,33487,51855,
114922,35587,41549,43103,42105,
115022,37326,37958,42024,44336,
115122,38540,38018,40990,46288,
115222,37573,41701,41467,43079,
115322,36344,41162,44188,43618,
115422,38101,36269,42355,49319,
115522,44952,34454,35124,50358,
115622,30702,39042,46296,48796,
115722,39859,42001,40027,43833,
115822,40428,50240,34854,39698,
115922,39430,41912,41452,43978,
116022,40343,40961,42435,44829,
116122,38629,41073,44737,43945,
116222,41457,42899,41659,41797,
116322,37850,41088,45894,39588,
116422,39343,40685,42213,43851,
116522,39764,44092,41848,41244,
116622,39337,41569,41799,44275,
116722,43555,35557,39173,48027,
116822,36199,39387,43271,45307,
116922,30998,44840,44124,43242,
117022,37891,39813,41175,44269,
117122,40474,41042,39990,43670,
117222,35303,40299,45171,43355,
117322,33428,43428,50346,37194,
117422,37772,40832,43888,44312,
117522,36800,42300,46276,42692,
117622,32279,42015,48169,44373,
117722,31713,47429,48215,39967,
117822,37616,43456,44064,39968,
117922,35182,43498,45142,38726,
118022,40466,39500,38836,43754,
118122,39797,40901,40725,42601,
118222,37340,41914,43968,43118,
118322,40427,38737,40237,47067,
118422,44814,36774,36214,45310,
118522,35392,41576,43486,42142,
118622,36664,45414,41584,40046,
118722,40442,38644,39778,44944,
118822,36040,42962,43304,43258,
118922,36542,44134,42246,41602,
119022,39537,43325,39733,41565,
119122,37755,40055,42327,45143,
119222,37818,43664,43910,40268,
119322,44073,46313,38211,37255,
119422,39453,41631,40065,42979,
119522,40023,41169,39733,45283,
119622,38918,43632,39874,42776,
119722,37072,41204,41284,44060,
119822,37576,36164,41914,48954,
119922,39914,40692,39634,45516,
120022,37600,42160,40992,42448,
